Date,State,Year,Month,Indicator,overdose_deaths,State_name,Date_Month_Year
2016-05-01,WA,2016,May,Number of Drug Overdose Deaths,"1,163",Washington,May 2016
2016-11-01,WA,2016,November,Number of Drug Overdose Deaths,"1,127",Washington,November 2016
2016-10-01,WA,2016,October,Number of Drug Overdose Deaths,"1,155",Washington,October 2016
2016-09-01,WA,2016,September,Number of Drug Overdose Deaths,"1,171",Washington,September 2016
2017-04-01,WA,2017,April,Number of Drug Overdose Deaths,"1,097",Washington,April 2017
2017-08-01,WA,2017,August,Number of Drug Overdose Deaths,"1,065",Washington,August 2017
2017-12-01,WA,2017,December,Number of Drug Overdose Deaths,"1,168",Washington,December 2017
2017-02-01,WA,2017,February,Number of Drug Overdose Deaths,"1,108",Washington,February 2017
2017-01-01,WA,2017,January,Number of Drug Overdose Deaths,"1,105",Washington,January 2017
2017-07-01,WA,2017,July,Number of Drug Overdose Deaths,"1,060",Washington,July 2017
2017-06-01,WA,2017,June,Number of Drug Overdose Deaths,"1,068",Washington,June 2017
2017-03-01,WA,2017,March,Number of Drug Overdose Deaths,"1,120",Washington,March 2017
2017-05-01,WA,2017,May,Number of Drug Overdose Deaths,"1,093",Washington,May 2017
2017-11-01,WA,2017,November,Number of Drug Overdose Deaths,"1,133",Washington,November 2017
2017-10-01,WA,2017,October,Number of Drug Overdose Deaths,"1,112",Washington,October 2017
2017-09-01,WA,2017,September,Number of Drug Overdose Deaths,"1,094",Washington,September 2017
2018-04-01,WA,2018,April,Number of Drug Overdose Deaths,"1,159",Washington,April 2018
2018-08-01,WA,2018,August,Number of Drug Overdose Deaths,"1,168",Washington,August 2018
2018-12-01,WA,2018,December,Number of Drug Overdose Deaths,"1,163",Washington,December 2018
2018-02-01,WA,2018,February,Number of Drug Overdose Deaths,"1,169",Washington,February 2018
2018-01-01,WA,2018,January,Number of Drug Overdose Deaths,"1,165",Washington,January 2018
2018-07-01,WA,2018,July,Number of Drug Overdose Deaths,"1,167",Washington,July 2018
2018-06-01,WA,2018,June,Number of Drug Overdose Deaths,"1,182",Washington,June 2018
2018-03-01,WA,2018,March,Number of Drug Overdose Deaths,"1,165",Washington,March 2018
2018-05-01,WA,2018,May,Number of Drug Overdose Deaths,"1,160",Washington,May 2018
2018-11-01,WA,2018,November,Number of Drug Overdose Deaths,"1,175",Washington,November 2018
2018-10-01,WA,2018,October,Number of Drug Overdose Deaths,"1,182",Washington,October 2018
2018-09-01,WA,2018,September,Number of Drug Overdose Deaths,"1,169",Washington,September 2018
2019-04-01,WA,2019,April,Number of Drug Overdose Deaths,"1,182",Washington,April 2019
2019-08-01,WA,2019,August,Number of Drug Overdose Deaths,"1,215",Washington,August 2019
2019-12-01,WA,2019,December,Number of Drug Overdose Deaths,"1,251",Washington,December 2019
2019-02-01,WA,2019,February,Number of Drug Overdose Deaths,"1,180",Washington,February 2019
2019-01-01,WA,2019,January,Number of Drug Overdose Deaths,"1,181",Washington,January 2019
2019-07-01,WA,2019,July,Number of Drug Overdose Deaths,"1,203",Washington,July 2019
2019-06-01,WA,2019,June,Number of Drug Overdose Deaths,"1,190",Washington,June 2019
2019-03-01,WA,2019,March,Number of Drug Overdose Deaths,"1,181",Washington,March 2019
2019-05-01,WA,2019,May,Number of Drug Overdose Deaths,"1,182",Washington,May 2019
2019-11-01,WA,2019,November,Number of Drug Overdose Deaths,"1,238",Washington,November 2019
2019-10-01,WA,2019,October,Number of Drug Overdose Deaths,"1,220",Washington,October 2019
2019-09-01,WA,2019,September,Number of Drug Overdose Deaths,"1,223",Washington,September 2019
2020-04-01,WA,2020,April,Number of Drug Overdose Deaths,"1,390",Washington,April 2020
2020-08-01,WA,2020,August,Number of Drug Overdose Deaths,"1,579",Washington,August 2020
2020-12-01,WA,2020,December,Number of Drug Overdose Deaths,"1,726",Washington,December 2020
2020-02-01,WA,2020,February,Number of Drug Overdose Deaths,"1,276",Washington,February 2020
2020-01-01,WA,2020,January,Number of Drug Overdose Deaths,"1,265",Washington,January 2020
2020-07-01,WA,2020,July,Number of Drug Overdose Deaths,"1,549",Washington,July 2020
2020-06-01,WA,2020,June,Number of Drug Overdose Deaths,"1,507",Washington,June 2020
2020-03-01,WA,2020,March,Number of Drug Overdose Deaths,"1,318",Washington,March 2020
2020-05-01,WA,2020,May,Number of Drug Overdose Deaths,"1,462",Washington,May 2020
2020-11-01,WA,2020,November,Number of Drug Overdose Deaths,"1,681",Washington,November 2020
2020-10-01,WA,2020,October,Number of Drug Overdose Deaths,"1,637",Washington,October 2020
2020-09-01,WA,2020,September,Number of Drug Overdose Deaths,"1,596",Washington,September 2020
2021-04-01,WA,2021,April,Number of Drug Overdose Deaths,"1,895",Washington,April 2021
2021-08-01,WA,2021,August,Number of Drug Overdose Deaths,"2,081",Washington,August 2021
2021-12-01,WA,2021,December,Number of Drug Overdose Deaths,"2,264",Washington,December 2021
2021-02-01,WA,2021,February,Number of Drug Overdose Deaths,"1,813",Washington,February 2021
2021-01-01,WA,2021,January,Number of Drug Overdose Deaths,"1,777",Washington,January 2021
2021-07-01,WA,2021,July,Number of Drug Overdose Deaths,"2,009",Washington,July 2021
2021-06-01,WA,2021,June,Number of Drug Overdose Deaths,"1,944",Washington,June 2021
2021-03-01,WA,2021,March,Number of Drug Overdose Deaths,"1,861",Washington,March 2021
2021-05-01,WA,2021,May,Number of Drug Overdose Deaths,"1,913",Washington,May 2021
2021-11-01,WA,2021,November,Number of Drug Overdose Deaths,"2,235",Washington,November 2021
2021-10-01,WA,2021,October,Number of Drug Overdose Deaths,"2,196",Washington,October 2021
2021-09-01,WA,2021,September,Number of Drug Overdose Deaths,"2,141",Washington,September 2021
2022-04-01,WA,2022,April,Number of Drug Overdose Deaths,"2,317",Washington,April 2022
2022-08-01,WA,2022,August,Number of Drug Overdose Deaths,"2,338",Washington,August 2022
2022-02-01,WA,2022,February,Number of Drug Overdose Deaths,"2,339",Washington,February 2022
2022-01-01,WA,2022,January,Number of Drug Overdose Deaths,"2,292",Washington,January 2022
2022-07-01,WA,2022,July,Number of Drug Overdose Deaths,"2,331",Washington,July 2022
2022-06-01,WA,2022,June,Number of Drug Overdose Deaths,"2,329",Washington,June 2022
2022-03-01,WA,2022,March,Number of Drug Overdose Deaths,"2,331",Washington,March 2022
2022-05-01,WA,2022,May,Number of Drug Overdose Deaths,"2,327",Washington,May 2022
2015-04-01,WI,2015,April,Number of Drug Overdose Deaths,871,Wisconsin,April 2015
2015-08-01,WI,2015,August,Number of Drug Overdose Deaths,836,Wisconsin,August 2015
2015-12-01,WI,2015,December,Number of Drug Overdose Deaths,873,Wisconsin,December 2015
2015-02-01,WI,2015,February,Number of Drug Overdose Deaths,872,Wisconsin,February 2015
2015-01-01,WI,2015,January,Number of Drug Overdose Deaths,849,Wisconsin,January 2015
2015-07-01,WI,2015,July,Number of Drug Overdose Deaths,849,Wisconsin,July 2015
2015-06-01,WI,2015,June,Number of Drug Overdose Deaths,860,Wisconsin,June 2015
2015-03-01,WI,2015,March,Number of Drug Overdose Deaths,872,Wisconsin,March 2015
2015-05-01,WI,2015,May,Number of Drug Overdose Deaths,862,Wisconsin,May 2015
2015-11-01,WI,2015,November,Number of Drug Overdose Deaths,867,Wisconsin,November 2015
2015-10-01,WI,2015,October,Number of Drug Overdose Deaths,887,Wisconsin,October 2015
2015-09-01,WI,2015,September,Number of Drug Overdose Deaths,880,Wisconsin,September 2015
2016-04-01,WI,2016,April,Number of Drug Overdose Deaths,934,Wisconsin,April 2016
2016-08-01,WI,2016,August,Number of Drug Overdose Deaths,"1,054",Wisconsin,August 2016
2016-12-01,WI,2016,December,Number of Drug Overdose Deaths,"1,079",Wisconsin,December 2016
2016-02-01,WI,2016,February,Number of Drug Overdose Deaths,912,Wisconsin,February 2016
2016-01-01,WI,2016,January,Number of Drug Overdose Deaths,895,Wisconsin,January 2016
2016-07-01,WI,2016,July,Number of Drug Overdose Deaths,"1,004",Wisconsin,July 2016
2016-06-01,WI,2016,June,Number of Drug Overdose Deaths,972,Wisconsin,June 2016
2016-03-01,WI,2016,March,Number of Drug Overdose Deaths,924,Wisconsin,March 2016
2016-05-01,WI,2016,May,Number of Drug Overdose Deaths,968,Wisconsin,May 2016
2016-11-01,WI,2016,November,Number of Drug Overdose Deaths,"1,066",Wisconsin,November 2016
2016-10-01,WI,2016,October,Number of Drug Overdose Deaths,"1,062",Wisconsin,October 2016
2016-09-01,WI,2016,September,Number of Drug Overdose Deaths,"1,056",Wisconsin,September 2016
2017-04-01,WI,2017,April,Number of Drug Overdose Deaths,"1,094",Wisconsin,April 2017
2017-08-01,WI,2017,August,Number of Drug Overdose Deaths,"1,149",Wisconsin,August 2017
2017-12-01,WI,2017,December,Number of Drug Overdose Deaths,"1,177",Wisconsin,December 2017
2017-02-01,WI,2017,February,Number of Drug Overdose Deaths,"1,104",Wisconsin,February 2017
2017-01-01,WI,2017,January,Number of Drug Overdose Deaths,"1,100",Wisconsin,January 2017
2017-07-01,WI,2017,July,Number of Drug Overdose Deaths,"1,146",Wisconsin,July 2017
2017-06-01,WI,2017,June,Number of Drug Overdose Deaths,"1,131",Wisconsin,June 2017
2017-03-01,WI,2017,March,Number of Drug Overdose Deaths,"1,095",Wisconsin,March 2017
2017-05-01,WI,2017,May,Number of Drug Overdose Deaths,"1,095",Wisconsin,May 2017
2017-11-01,WI,2017,November,Number of Drug Overdose Deaths,"1,170",Wisconsin,November 2017
2017-10-01,WI,2017,October,Number of Drug Overdose Deaths,"1,170",Wisconsin,October 2017
2017-09-01,WI,2017,September,Number of Drug Overdose Deaths,"1,146",Wisconsin,September 2017
2018-04-01,WI,2018,April,Number of Drug Overdose Deaths,"1,154",Wisconsin,April 2018
2018-08-01,WI,2018,August,Number of Drug Overdose Deaths,"1,098",Wisconsin,August 2018
2018-12-01,WI,2018,December,Number of Drug Overdose Deaths,"1,087",Wisconsin,December 2018
2018-02-01,WI,2018,February,Number of Drug Overdose Deaths,"1,144",Wisconsin,February 2018
2018-01-01,WI,2018,January,Number of Drug Overdose Deaths,"1,158",Wisconsin,January 2018
2018-07-01,WI,2018,July,Number of Drug Overdose Deaths,"1,112",Wisconsin,July 2018
2018-06-01,WI,2018,June,Number of Drug Overdose Deaths,"1,152",Wisconsin,June 2018
2018-03-01,WI,2018,March,Number of Drug Overdose Deaths,"1,165",Wisconsin,March 2018
2018-05-01,WI,2018,May,Number of Drug Overdose Deaths,"1,173",Wisconsin,May 2018
2018-11-01,WI,2018,November,Number of Drug Overdose Deaths,"1,075",Wisconsin,November 2018
2018-10-01,WI,2018,October,Number of Drug Overdose Deaths,"1,069",Wisconsin,October 2018
2018-09-01,WI,2018,September,Number of Drug Overdose Deaths,"1,087",Wisconsin,September 2018
2019-04-01,WI,2019,April,Number of Drug Overdose Deaths,"1,118",Wisconsin,April 2019
2019-08-01,WI,2019,August,Number of Drug Overdose Deaths,"1,152",Wisconsin,August 2019
2019-12-01,WI,2019,December,Number of Drug Overdose Deaths,"1,200",Wisconsin,December 2019
2019-02-01,WI,2019,February,Number of Drug Overdose Deaths,"1,069",Wisconsin,February 2019
2019-01-01,WI,2019,January,Number of Drug Overdose Deaths,"1,081",Wisconsin,January 2019
2019-07-01,WI,2019,July,Number of Drug Overdose Deaths,"1,138",Wisconsin,July 2019
2019-06-01,WI,2019,June,Number of Drug Overdose Deaths,"1,113",Wisconsin,June 2019
2019-03-01,WI,2019,March,Number of Drug Overdose Deaths,"1,085",Wisconsin,March 2019
2019-05-01,WI,2019,May,Number of Drug Overdose Deaths,"1,116",Wisconsin,May 2019
2019-11-01,WI,2019,November,Number of Drug Overdose Deaths,"1,199",Wisconsin,November 2019
2019-10-01,WI,2019,October,Number of Drug Overdose Deaths,"1,179",Wisconsin,October 2019
2019-09-01,WI,2019,September,Number of Drug Overdose Deaths,"1,167",Wisconsin,September 2019
2020-04-01,WI,2020,April,Number of Drug Overdose Deaths,"1,308",Wisconsin,April 2020
2020-08-01,WI,2020,August,Number of Drug Overdose Deaths,"1,469",Wisconsin,August 2020
2020-12-01,WI,2020,December,Number of Drug Overdose Deaths,"1,531",Wisconsin,December 2020
2020-02-01,WI,2020,February,Number of Drug Overdose Deaths,"1,288",Wisconsin,February 2020
2020-01-01,WI,2020,January,Number of Drug Overdose Deaths,"1,236",Wisconsin,January 2020
2020-07-01,WI,2020,July,Number of Drug Overdose Deaths,"1,453",Wisconsin,July 2020
2020-06-01,WI,2020,June,Number of Drug Overdose Deaths,"1,429",Wisconsin,June 2020
2020-03-01,WI,2020,March,Number of Drug Overdose Deaths,"1,285",Wisconsin,March 2020
2020-05-01,WI,2020,May,Number of Drug Overdose Deaths,"1,371",Wisconsin,May 2020
2020-11-01,WI,2020,November,Number of Drug Overdose Deaths,"1,518",Wisconsin,November 2020
2020-10-01,WI,2020,October,Number of Drug Overdose Deaths,"1,504",Wisconsin,October 2020
2020-09-01,WI,2020,September,Number of Drug Overdose Deaths,"1,494",Wisconsin,September 2020
2021-04-01,WI,2021,April,Number of Drug Overdose Deaths,"1,599",Wisconsin,April 2021
2021-08-01,WI,2021,August,Number of Drug Overdose Deaths,"1,663",Wisconsin,August 2021
2021-12-01,WI,2021,December,Number of Drug Overdose Deaths,"1,759",Wisconsin,December 2021
2021-02-01,WI,2021,February,Number of Drug Overdose Deaths,"1,543",Wisconsin,February 2021
2021-01-01,WI,2021,January,Number of Drug Overdose Deaths,"1,549",Wisconsin,January 2021
2021-07-01,WI,2021,July,Number of Drug Overdose Deaths,"1,641",Wisconsin,July 2021
2021-06-01,WI,2021,June,Number of Drug Overdose Deaths,"1,613",Wisconsin,June 2021
2021-03-01,WI,2021,March,Number of Drug Overdose Deaths,"1,557",Wisconsin,March 2021
2021-05-01,WI,2021,May,Number of Drug Overdose Deaths,"1,598",Wisconsin,May 2021
2021-11-01,WI,2021,November,Number of Drug Overdose Deaths,"1,737",Wisconsin,November 2021
